job_id,skills
12383.0,python
12383.0,machine_learning
12383.0,ai
12383.0,mlops
12383.0,powerbi
12386.0,python
12386.0,linux
12386.0,sql
12386.0,nosql
12390.0,database
12390.0,ssis
12390.0,scrum
12390.0,mssql
12390.0,cloud
12390.0,ajax
12390.0,java
12390.0,agile
12390.0,sql
12390.0,server
12390.0,jquery
12390.0,html5
12390.0,c
12393.0,cloud
12393.0,aws
12393.0,azure
12398.0,cloud
12398.0,agile
12398.0,bi
12398.0,aws
12398.0,tableau
12398.0,snowflake
12398.0,unix
12405.0,cloud
12405.0,aws
12405.0,azure
12407.0,
12415.0,database
12415.0,cloud
12415.0,data_lake
12415.0,python
12415.0,server
12415.0,gcp
12415.0,slack
12415.0,spark
12415.0,github
12415.0,warehousing
12415.0,ci/cd
12415.0,aws
12415.0,mysql
12415.0,snowflake
12415.0,sql
12415.0,azure
12415.0,airflow
12415.0,postgres
12417.0,excel
12417.0,cloud
12417.0,javascript
12417.0,html
12417.0,tableau
12420.0,spreadsheet
12420.0,database
12420.0,cloud
12420.0,powerbi
12420.0,data_lake
12420.0,agile
12420.0,server
12420.0,warehousing
12420.0,mssql
12420.0,etl
12420.0,sql
12420.0,azure
12420.0,ssis
12420.0,ssas
12420.0,ssrs
12427.0,python
12427.0,docker
12427.0,gcp
12427.0,spark
12427.0,oracle
12427.0,redis
12427.0,aws
12427.0,mysql
12427.0,redshift
12427.0,etl
12427.0,snowflake
12427.0,sql
12427.0,machine_learning
12427.0,postgres
12431.0,jupyter
12431.0,agile
12431.0,python
12431.0,hadoop
12431.0,ai
12431.0,spark
12431.0,java
12431.0,mysql
12431.0,machine_learning
12431.0,golang
12431.0,scala
12437.0,python
12437.0,docker
12437.0,gcp
12437.0,spark
12437.0,oracle
12437.0,redis
12437.0,aws
12437.0,mysql
12437.0,redshift
12437.0,etl
12437.0,snowflake
12437.0,sql
12437.0,machine_learning
12437.0,postgres
12438.0,database
12438.0,airflow
12438.0,python
12438.0,sql
12438.0,docker
12438.0,apache
12444.0,excel
12444.0,tableau
12452.0,r
12452.0,python
12452.0,tableau
12452.0,sql
12452.0,powerbi
12453.0,python
12453.0,r
12453.0,tableau
12453.0,sql
12453.0,machine_learning
12456.0,mssql
12456.0,excel
12456.0,macros
12456.0,sql
12459.0,r
12459.0,ios
12459.0,python
12459.0,tableau
12459.0,sql
12469.0,excel
12469.0,github
12469.0,aws
12469.0,redshift
12469.0,etl
12469.0,snowflake
12472.0,database
12472.0,cloud
12472.0,python
12472.0,linux
12472.0,gcp
12472.0,backend
12472.0,aws
12475.0,
12476.0,cloud
12476.0,aws
12476.0,azure
12480.0,data_lake
12480.0,ibm
12480.0,etl
12480.0,sql
12488.0,database
12488.0,sql
12488.0,golang
12488.0,excel
12491.0,python
12491.0,warehousing
12491.0,database
12491.0,aws
12491.0,mysql
12491.0,redshift
12491.0,etl
12491.0,nosql
12491.0,snowflake
12491.0,sql
12492.0,database
12492.0,cloud
12492.0,python
12492.0,php
12492.0,warehousing
12492.0,golang
12492.0,mysql
12492.0,bash
12494.0,cloud
12494.0,aws
12494.0,azure
12496.0,cloud
12496.0,aws
12496.0,azure
12502.0,
12504.0,redshift
12504.0,tableau
12504.0,etl
12504.0,sql
12505.0,
12507.0,
12513.0,cloud
12513.0,python
12513.0,bi
12513.0,sql
12513.0,machine_learning
12519.0,warehousing
12519.0,data_lake
12519.0,aws
12519.0,redshift
12519.0,etl
12519.0,apache
12529.0,database
12529.0,cloud
12529.0,python
12529.0,linux
12529.0,docker
12529.0,powershell
12529.0,warehousing
12529.0,aws
12529.0,mysql
12529.0,etl
12529.0,machine_learning
12529.0,nosql
12529.0,azure
12529.0,bash
12529.0,ssrs
12530.0,powerbi
12530.0,saas
12530.0,json
12530.0,looker
12530.0,tableau
12530.0,xml
12530.0,sql
12530.0,excel
12542.0,data_lake
12542.0,database
12542.0,cloud
12542.0,agile
12542.0,python
12542.0,linux
12542.0,docker
12542.0,server
12542.0,devops
12542.0,spark
12542.0,warehousing
12542.0,microsoft
12542.0,ci/cd
12542.0,aws
12542.0,pyspark
12542.0,machine_learning
12542.0,sql
12542.0,azure
12542.0,postgres
12543.0,mssql
12543.0,database
12543.0,microsoft
12543.0,mysql
12543.0,agile
12543.0,sql
12543.0,server
12543.0,postgres
12544.0,cloud
12544.0,aws
12544.0,azure
12545.0,ios
12545.0,aws
12545.0,ai
12545.0,python
12545.0,machine_learning
12545.0,linux
12556.0,cloud
12556.0,aws
12556.0,azure
12558.0,database
12558.0,python
12558.0,backend
12558.0,etl
12558.0,apache
12558.0,scala
12563.0,server
12563.0,oracle
12563.0,sql
12567.0,excel
12567.0,sql
12567.0,server
12570.0,data_lake
12570.0,database
12570.0,cloud
12570.0,powerbi
12570.0,python
12570.0,devops
12570.0,spark
12570.0,warehousing
12570.0,microsoft
12570.0,dax
12570.0,etl
12570.0,sql
12570.0,nosql
12570.0,machine_learning
12570.0,azure
12570.0,ssis
12570.0,ssas
12573.0,cloud
12573.0,aws
12573.0,azure
12576.0,oracle
12576.0,microstrategy
12576.0,microsoft
12576.0,cloud
12576.0,agile/scrum
12576.0,agile
12576.0,machine_learning
12576.0,azure
12577.0,database
12577.0,hadoop
12577.0,spark
12577.0,java
12577.0,etl
12577.0,sql
12577.0,machine_learning
12582.0,cloud
12582.0,javascript
12582.0,python
12582.0,hadoop
12582.0,r
12582.0,json
12582.0,spark
12582.0,shell
12582.0,aws
12582.0,sql
12582.0,machine_learning
12582.0,golang
12582.0,azure
12584.0,scala
12584.0,cloud
12584.0,java
12584.0,aws
12584.0,python
12584.0,apache
12584.0,spark
12585.0,r
12585.0,scala
12585.0,cloud
12585.0,python
12585.0,sql
12585.0,machine_learning
12585.0,powerbi
12585.0,azure
12587.0,cloud
12587.0,agile
12587.0,python
12587.0,jira
12587.0,bi
12587.0,git
12587.0,mongodb
12587.0,devops
12587.0,spark
12587.0,ci/cd
12587.0,aws
12587.0,sql
12587.0,nosql
12587.0,apache
12587.0,airflow
12588.0,cloud
12588.0,java
12588.0,javascript
12588.0,ios
12588.0,aws
12588.0,agile
12588.0,javascript/typescript
12588.0,docker
12588.0,nosql
12591.0,python
12591.0,tableau
12592.0,cloud
12592.0,agile
12592.0,python
12592.0,jira
12592.0,bi
12592.0,git
12592.0,mongodb
12592.0,devops
12592.0,spark
12592.0,ci/cd
12592.0,aws
12592.0,sql
12592.0,nosql
12592.0,apache
12592.0,airflow
12594.0,scala
12594.0,datadog
12594.0,cloud
12594.0,python
12594.0,hadoop
12594.0,spark
12601.0,cloud
12601.0,aws
12601.0,azure
12604.0,powerbi
12604.0,python
12604.0,bi
12604.0,server
12604.0,powershell
12604.0,backend
12604.0,microsoft
12604.0,dax
12604.0,etl
12604.0,sql
12604.0,azure
12604.0,excel
12609.0,airflow
12609.0,aws
12609.0,pyspark
12609.0,python
12611.0,excel
12611.0,microsoft
12611.0,sql
12612.0,
12617.0,cloud
12617.0,aws
12617.0,azure
12618.0,microsoft
12618.0,word
12618.0,sql
12618.0,bi
12624.0,cloud
12624.0,powerbi
12624.0,python
12624.0,gcp
12624.0,aws
12624.0,tableau
12624.0,snowflake
12624.0,sql
12624.0,machine_learning
12624.0,azure
12627.0,git
12627.0,c++
12627.0,java
12627.0,python
12627.0,linux
12627.0,machine_learning
12627.0,bitbucket
12628.0,cloud
12628.0,aws
12628.0,azure
12634.0,python
12634.0,hadoop
12634.0,r
12634.0,datarobot
12634.0,c
12634.0,ai
12634.0,machine_learning
12642.0,cloud
12642.0,python
12642.0,r
12642.0,git
12649.0,data_lake
12649.0,cloud
12649.0,powerbi
12649.0,python
12649.0,hadoop
12649.0,docker
12649.0,git
12649.0,json
12649.0,spark
12649.0,tableau
12649.0,sql
12649.0,nosql
12649.0,apache
12649.0,machine_learning
12662.0,python
12662.0,devops
12662.0,machine_learning
12673.0,scala
12673.0,python
12673.0,machine_learning
12673.0,cloud
12673.0,hadoop
12673.0,apache
12673.0,spark
12675.0,excel
12675.0,microsoft
12680.0,airflow
12680.0,cloud
12680.0,aws
12680.0,redshift
12680.0,python
12680.0,sql
12680.0,apache
12680.0,spark
12687.0,oracle
12687.0,database
12687.0,ssis
12687.0,agile/scrum
12687.0,etl
12687.0,sql
12687.0,server
12688.0,
12700.0,
12702.0,cloud
12702.0,aws
12702.0,azure
12705.0,cloud
12705.0,aws
12705.0,azure
12708.0,sql
12709.0,data_lake
12709.0,git
12709.0,scrum
12709.0,cloud
12709.0,aws
12709.0,agile
12709.0,python
12709.0,nosql
12709.0,kanban
12709.0,devops
12711.0,excel
12711.0,tableau
12711.0,sql
12711.0,powerbi
12712.0,cloud
12712.0,agile
12712.0,python
12712.0,jira
12712.0,bi
12712.0,git
12712.0,mongodb
12712.0,devops
12712.0,spark
12712.0,ci/cd
12712.0,aws
12712.0,sql
12712.0,nosql
12712.0,apache
12712.0,airflow
12713.0,word
12713.0,python
12713.0,r
12713.0,powerpoint
12713.0,microsoft
12713.0,outlook
12713.0,aws
12713.0,sql
12713.0,machine_learning
12713.0,excel
12717.0,r
12717.0,python
12717.0,machine_learning
12721.0,database
12721.0,cloud
12721.0,javascript
12721.0,agile
12721.0,python
12721.0,scrum
12721.0,c
12721.0,mssql
12721.0,etl
12721.0,snowflake
12721.0,sql
12721.0,ssis
12723.0,python
12723.0,bi
12723.0,r
12723.0,looker
12723.0,tableau
12723.0,sql
12728.0,r
12728.0,excel
12728.0,microsoft
12728.0,powerbi
12728.0,python
12728.0,matlab
12728.0,vba
12729.0,cloud
12729.0,aws
12729.0,azure
12733.0,sap
12733.0,database
12733.0,word
12733.0,cloud
12733.0,agile
12733.0,python
12733.0,bi
12733.0,r
12733.0,spark
12733.0,oracle
12733.0,tableau
12733.0,etl
12733.0,sql
12733.0,golang
12740.0,scala
12740.0,warehousing
12740.0,java
12740.0,aws
12740.0,etl
12740.0,machine_learning
12740.0,hadoop
12740.0,apache
12740.0,spark
12743.0,python
12743.0,bi
12743.0,r
12743.0,looker
12743.0,tableau
12743.0,sql
12745.0,sql
12747.0,cloud
12747.0,aws
12747.0,azure
12750.0,saas
12750.0,agile
12750.0,redshift
12750.0,bigquery
12750.0,snowflake
12750.0,sql
12750.0,golang
12752.0,
12754.0,warehousing
12754.0,database
12754.0,python
12754.0,postgres
12762.0,
12765.0,database
12765.0,server
12765.0,devops
12765.0,c
12765.0,github
12765.0,microsoft
12765.0,mssql
12765.0,snowflake
12765.0,sql
12765.0,azure
12767.0,shell
12767.0,python
12767.0,hadoop
12767.0,sql
12767.0,nosql
12767.0,devops
12767.0,spark
12772.0,graphql
12772.0,cloud
12772.0,agile
12772.0,python
12772.0,node
12772.0,php
12772.0,java
12772.0,aws
12772.0,redshift
12772.0,etl
12772.0,ai
12772.0,machine_learning
12772.0,golang
12774.0,cloud
12774.0,aws
12774.0,azure
12777.0,cloud
12777.0,java
12777.0,aws
12777.0,python
12777.0,hadoop
12777.0,machine_learning
12777.0,spark
12778.0,bi
12778.0,microsoft
12778.0,sas
12778.0,tableau
12779.0,database
12779.0,cloud
12779.0,agile
12779.0,python
12779.0,hadoop
12779.0,bi
12779.0,gcp
12779.0,php
12779.0,microsoft
12779.0,java
12779.0,aws
12779.0,tableau
12779.0,sql
12779.0,nosql
12779.0,azure
12781.0,cloud
12781.0,javascript
12781.0,snowflake
12781.0,sql
12785.0,
12787.0,oracle
12787.0,sap
12787.0,alteryx
12787.0,database
12787.0,cloud
12787.0,powerbi
12787.0,mysql
12787.0,python
12787.0,tableau
12787.0,etl
12787.0,sql
12787.0,server
12787.0,azure
12791.0,python
12791.0,r
12791.0,codebase
12791.0,redshift
12791.0,excel
12796.0,unix/linux
12796.0,r
12796.0,database
12796.0,ssis
12796.0,cloud
12796.0,java
12796.0,aws
12796.0,python
12796.0,etl
12796.0,sql
12796.0,spark
12797.0,cloud
12797.0,python
12797.0,r
12797.0,perl
12797.0,java
12797.0,aws
12797.0,sql
12797.0,golang
12797.0,c++
12798.0,database
12798.0,python
12798.0,bi
12798.0,r
12798.0,spark
12798.0,tableau
12798.0,sql
12798.0,machine_learning
12801.0,cloud
12801.0,aws
12801.0,azure
12804.0,
12809.0,r
12809.0,python
12809.0,sql
12809.0,ai
12809.0,machine_learning
12817.0,r
12817.0,python
12817.0,sql
12817.0,ai
12817.0,machine_learning
12819.0,
12820.0,splunk
12820.0,agile
12820.0,server
12820.0,machine_learning
12821.0,database
12821.0,cloud
12821.0,python
12821.0,hadoop
12821.0,r
12821.0,looker
12821.0,spark
12821.0,java
12821.0,aws
12821.0,tableau
12821.0,etl
12821.0,sql
12821.0,apache
12821.0,golang
12821.0,airflow
12827.0,data_lake
12827.0,ibm
12827.0,etl
12827.0,sql
12828.0,r
12828.0,python
12828.0,oracle
12828.0,alteryx
12828.0,java
12828.0,powerbi
12828.0,qlik
12828.0,redshift
12828.0,tableau
12828.0,hadoop
12828.0,sql
12838.0,database
12838.0,cloud
12838.0,sql
12850.0,excel
12850.0,microsoft
12850.0,word
12850.0,powerpoint
12851.0,cloud
12851.0,aws
12851.0,azure
12855.0,excel
12855.0,microsoft
12855.0,powerpoint
12855.0,tableau
12855.0,powerbi
12859.0,backend
12859.0,ci/cd
12859.0,agile
12859.0,python
12859.0,sql
12859.0,devops
12859.0,azure
12860.0,database
12860.0,cloud
12860.0,sql
12865.0,cloud
12865.0,aws
12865.0,azure
12874.0,
12877.0,cloud
12877.0,aws
12877.0,azure
12881.0,cloud
12881.0,aws
12881.0,azure
12883.0,excel
12883.0,microsoft
12883.0,etl
12883.0,sql
12884.0,cloud
12884.0,ai/ml
12884.0,python
12884.0,c
12884.0,spark
12884.0,aws
12884.0,mysql
12884.0,machine_learning
12884.0,sql
12884.0,ai
12884.0,azure
12884.0,scala
12884.0,airflow
12884.0,c++
12887.0,cloud
12887.0,etl
12887.0,snowflake
12887.0,sql
12888.0,python
12888.0,r
12888.0,java
12888.0,sql
12890.0,database
12890.0,bi
12890.0,tableau
12891.0,data_lake
12891.0,powershell
12891.0,database
12891.0,ssis
12891.0,microsoft
12891.0,mssql
12891.0,ci/cd
12891.0,cloud
12891.0,json
12891.0,etl
12891.0,sql
12891.0,nosql
12891.0,server
12891.0,azure
12893.0,cloud
12893.0,aws
12893.0,azure
12896.0,python
12896.0,database
12896.0,cloud
12896.0,warehousing
12896.0,aws
12896.0,mysql
12896.0,redshift
12896.0,etl
12896.0,nosql
12896.0,snowflake
12896.0,sql
12900.0,c++
12900.0,java
12900.0,python
12900.0,sql
12900.0,server
12900.0,machine_learning
12900.0,golang
12900.0,powerbi
12900.0,azure
12902.0,cloud
12902.0,aws
12902.0,azure
12904.0,
12907.0,cloud
12907.0,aws
12907.0,azure
12914.0,backend
12914.0,git
12914.0,unix
12914.0,saas
12914.0,aws
12914.0,etl
12914.0,paas
12914.0,c
12921.0,agile
12921.0,python
12921.0,snowflake
12921.0,sql
12921.0,azure
12921.0,spark
12926.0,warehousing
12926.0,database
12926.0,aws
12926.0,agile
12926.0,python
12926.0,redshift
12926.0,postgres
12927.0,jupyter
12927.0,agile
12927.0,python
12927.0,hadoop
12927.0,ai
12927.0,spark
12927.0,java
12927.0,mysql
12927.0,machine_learning
12927.0,golang
12927.0,scala
12932.0,scala
12932.0,oracle
12932.0,warehousing
12932.0,git
12932.0,scrum
12932.0,ci/cd
12932.0,java
12932.0,powerbi
12932.0,pyspark
12932.0,agile
12932.0,python
12932.0,tableau
12932.0,etl
12932.0,mongodb
12932.0,cognos
12932.0,hadoop
12932.0,sql
12932.0,nosql
12932.0,bi
12932.0,server
12932.0,azure
12937.0,cloud
12937.0,python
12937.0,docker
12937.0,server
12937.0,mongodb
12937.0,devops
12937.0,oracle
12937.0,perl
12937.0,java
12937.0,aws
12937.0,sql
12937.0,nosql
12937.0,splunk
12937.0,postgres
12941.0,cloud
12941.0,javascript
12941.0,python
12941.0,hadoop
12941.0,r
12941.0,json
12941.0,spark
12941.0,shell
12941.0,aws
12941.0,sql
12941.0,machine_learning
12941.0,golang
12941.0,azure
12944.0,scala
12944.0,cloud
12944.0,ai
12944.0,python
12944.0,machine_learning
12944.0,spark
12945.0,r
12945.0,python
12945.0,machine_learning
12946.0,database
12946.0,r
12946.0,oracle
12946.0,tableau
12946.0,spreadsheet
12946.0,sql
12946.0,excel
12951.0,ssis
12951.0,microsoft
12951.0,cloud
12951.0,etl
12951.0,sql
12951.0,server
12951.0,azure
12953.0,r
12953.0,python
12953.0,bigquery
12953.0,sql
12953.0,bi
12956.0,
12961.0,database
12961.0,javascript
12961.0,python
12961.0,hadoop
12961.0,bi
12961.0,spark
12961.0,golang
12961.0,java
12961.0,tableau
12961.0,sql
12961.0,scala
12964.0,cloud
12964.0,aws
12964.0,azure
12965.0,sap
12965.0,word
12965.0,agile
12965.0,tableau
12965.0,sql
12965.0,powerbi
12965.0,postgres
12966.0,r
12966.0,scala
12966.0,microsoft
12966.0,powerbi
12966.0,aws
12966.0,python
12966.0,hadoop
12966.0,sql
12966.0,sharepoint
12966.0,ai
12966.0,machine_learning
12966.0,spark
12969.0,cloud
12969.0,aws
12969.0,azure
12972.0,
12977.0,cloud
12977.0,javascript
12977.0,python
12977.0,hadoop
12977.0,r
12977.0,json
12977.0,matlab
12977.0,spark
12977.0,shell
12977.0,sas
12977.0,aws
12977.0,sql
12977.0,ai
12977.0,machine_learning
12977.0,golang
12977.0,azure
12983.0,excel
12983.0,git
12983.0,word
12983.0,cloud
12983.0,unix
12983.0,json
12983.0,python
12983.0,xml
12983.0,terminal
12983.0,ai
12984.0,powershell
12984.0,oracle
12984.0,microsoft
12984.0,powerbi
12984.0,aws
12984.0,agile
12984.0,python
12984.0,etl
12984.0,sql
12984.0,server
12998.0,excel
12998.0,database
12998.0,agile
12998.0,postgres
12998.0,sql
12998.0,nosql
12998.0,server
13001.0,git
13001.0,cloud
13001.0,python
13001.0,sql
13001.0,ai
13001.0,machine_learning
13004.0,python
13004.0,node
13004.0,r
13004.0,matlab
13004.0,spark
13004.0,machine_learning
13006.0,airflow
13006.0,cloud
13006.0,agile
13006.0,python
13006.0,tableau
13006.0,sql
13006.0,ai
13006.0,powerbi
13011.0,cloud
13011.0,aws
13011.0,azure
13013.0,agile
13013.0,python
13013.0,linux
13013.0,hadoop
13013.0,spark
13013.0,warehousing
13013.0,backend
13013.0,ci/cd
13013.0,java
13013.0,mysql
13013.0,etl
13013.0,postgres
13013.0,nosql
13014.0,r
13014.0,data_lake
13014.0,backend
13014.0,microsoft
13014.0,c++
13014.0,saas
13014.0,java
13014.0,powerbi
13014.0,aws
13014.0,agile
13014.0,python
13014.0,tableau
13014.0,snowflake
13014.0,sql
13014.0,server
13014.0,bi
13017.0,data_lake
13017.0,warehousing
13017.0,ssis
13017.0,saas
13017.0,etl
13017.0,machine_learning
13017.0,azure
13018.0,python
13018.0,r
13018.0,c
13018.0,tableau
13020.0,cloud
13020.0,aws
13020.0,azure
13025.0,r
13025.0,data_lake
13025.0,database
13025.0,agile
13025.0,python
13025.0,tableau
13025.0,etl
13025.0,snowflake
13025.0,sql
13025.0,bi
13025.0,powerbi
13028.0,cloud
13028.0,ai/ml
13028.0,python
13028.0,ai
13028.0,r
13028.0,iot
13028.0,java
13028.0,aws
13028.0,machine_learning
13028.0,sql
13028.0,scala
13028.0,c++
13028.0,mxnet
13034.0,
13035.0,r
13035.0,data_lake
13035.0,cloud
13035.0,aws
13035.0,python
13035.0,tableau
13035.0,snowflake
13035.0,sql
13035.0,bi
13035.0,machine_learning
13035.0,azure
13036.0,cloud
13036.0,data_lake
13036.0,python
13036.0,hadoop
13036.0,gcp
13036.0,c
13036.0,spark
13036.0,java
13036.0,aws
13036.0,rust
13036.0,machine_learning
13036.0,snowflake
13036.0,sql
13036.0,nosql
13036.0,azure
13036.0,scala
13036.0,kotlin
13041.0,bash
13041.0,github
13041.0,scala
13041.0,warehousing
13041.0,ci/cd
13041.0,golang
13041.0,aws
13041.0,python
13041.0,linux
13041.0,snowflake
13041.0,sql
13041.0,spark
13041.0,ubuntu
13048.0,cloud
13048.0,aws
13048.0,azure
13050.0,warehousing
13050.0,python
13050.0,tableau
13050.0,looker
13050.0,sql
13053.0,aws
13053.0,python
13053.0,snowflake
13053.0,sql
13053.0,postgres
13059.0,cloud
13059.0,aws
13059.0,azure
13060.0,scala
13060.0,warehousing
13060.0,scrum
13060.0,shell
13060.0,agile
13060.0,python
13060.0,etl
13060.0,hadoop
13060.0,sql
13060.0,spark
13067.0,database
13067.0,cloud
13067.0,javascript
13067.0,agile
13067.0,python
13067.0,scrum
13067.0,c
13067.0,mssql
13067.0,etl
13067.0,snowflake
13067.0,sql
13067.0,ssis
13072.0,database
13072.0,ssis
13072.0,scrum
13072.0,agile
13072.0,tableau
13072.0,etl
13072.0,sql
13072.0,ssrs
13073.0,sap
13073.0,database
13073.0,word
13073.0,cloud
13073.0,agile
13073.0,python
13073.0,bi
13073.0,r
13073.0,spark
13073.0,oracle
13073.0,tableau
13073.0,etl
13073.0,sql
13073.0,golang
13079.0,data_lake
13079.0,database
13079.0,cloud
13079.0,python
13079.0,c
13079.0,spark
13079.0,java
13079.0,aws
13079.0,sql
13079.0,nosql
13079.0,apache
13079.0,airflow
13079.0,postgres
13080.0,cloud
13080.0,aws
13080.0,azure
13083.0,cloud
13083.0,python
13083.0,aws
13083.0,ai
13083.0,sql
13083.0,machine_learning
13084.0,powerbi
13084.0,golang
13085.0,sap
13085.0,powerbi
13085.0,ai/ml
13085.0,agile
13085.0,python
13085.0,ai
13085.0,saas
13085.0,oracle
13085.0,tableau
13085.0,sql
13085.0,machine_learning
13086.0,
13088.0,cloud
13088.0,aws
13088.0,azure
13095.0,
13099.0,
13103.0,data_lake
13103.0,ibm
13103.0,etl
13103.0,sql
13112.0,graphql
13112.0,database
13112.0,agile
13112.0,python
13112.0,bigquery
13112.0,node
13112.0,jira
13112.0,backend
13112.0,redshift
13112.0,tableau
13112.0,snowflake
13112.0,sql
13112.0,postgres
13113.0,aws
13113.0,etl
13114.0,
13115.0,database
13115.0,cloud
13115.0,data_lake
13115.0,python
13115.0,server
13115.0,gcp
13115.0,slack
13115.0,spark
13115.0,github
13115.0,warehousing
13115.0,ci/cd
13115.0,aws
13115.0,mysql
13115.0,snowflake
13115.0,sql
13115.0,azure
13115.0,airflow
13115.0,postgres
13122.0,excel
13122.0,slack
13122.0,tableau
13122.0,twilio
13122.0,bi
13124.0,cloud
13124.0,aws
13124.0,azure
13125.0,cloud
13125.0,golang
13125.0,aws
13125.0,docker
13125.0,nosql
13125.0,apache
13125.0,azure
13126.0,python
13126.0,database
13126.0,warehousing
13126.0,aws
13126.0,mysql
13126.0,redshift
13126.0,etl
13126.0,nosql
13126.0,snowflake
13126.0,sql
13128.0,
13131.0,airflow
13131.0,unix
13131.0,aws
13131.0,sql
13131.0,spark
13133.0,agile
13133.0,scala
13133.0,python
13133.0,bi
13133.0,warehousing
13133.0,azure
13133.0,shell
13135.0,alteryx
13135.0,database
13135.0,cloud
13135.0,agile
13135.0,python
13135.0,matlab
13135.0,spark
13135.0,oracle
13135.0,machine_learning
13135.0,sql
13135.0,nosql
13135.0,azure
13140.0,scrum
13140.0,word
13140.0,agile
13140.0,python
13145.0,database
13145.0,cloud
13145.0,agile
13145.0,python
13145.0,bigquery
13145.0,hadoop
13145.0,git
13145.0,spark
13145.0,ci/cd
13145.0,aws
13145.0,redshift
13145.0,etl
13145.0,snowflake
13145.0,sql
13145.0,golang
13145.0,scala
13145.0,airflow
13145.0,kotlin
13145.0,postgres
13147.0,data_lake
13147.0,ibm
13147.0,etl
13147.0,sql
13149.0,
13153.0,cloud
13153.0,python
13153.0,hadoop
13153.0,r
13153.0,spark
13153.0,java
13153.0,apache
13153.0,machine_learning
13160.0,r
13160.0,database
13160.0,python
13160.0,sql
13160.0,machine_learning
13161.0,
13168.0,r
13168.0,microstrategy
13168.0,alteryx
13168.0,database
13168.0,unix
13168.0,sas
13168.0,pyspark
13168.0,python
13168.0,tableau
13168.0,sql
13168.0,machine_learning
13172.0,
13178.0,
13181.0,
13187.0,data_lake
13187.0,etl
13187.0,sql
13194.0,javascript
13194.0,agile
13194.0,python
13194.0,node.js
13194.0,saas
13194.0,json
13194.0,mongodb
13194.0,aws
13194.0,apache
13194.0,machine_learning
13194.0,airflow
13195.0,python
13195.0,warehousing
13195.0,database
13195.0,aws
13195.0,mysql
13195.0,redshift
13195.0,etl
13195.0,nosql
13195.0,snowflake
13195.0,sql
13197.0,data_lake
13197.0,oracle
13197.0,warehousing
13197.0,pl/sql
13197.0,cloud
13197.0,redshift
13197.0,tableau
13197.0,snowflake
13197.0,powerbi
13197.0,postgres
13199.0,database
13199.0,cloud
13199.0,ai/ml
13199.0,agile
13199.0,python
13199.0,bigquery
13199.0,jira
13199.0,hadoop
13199.0,server
13199.0,json
13199.0,mongodb
13199.0,oracle
13199.0,java
13199.0,aws
13199.0,mysql
13199.0,redshift
13199.0,etl
13199.0,xml
13199.0,machine_learning
13199.0,snowflake
13199.0,sql
13199.0,nosql
13199.0,apache
13199.0,postgres
13202.0,r
13202.0,github
13202.0,saas
13202.0,python
13202.0,redshift
13202.0,snowflake
13202.0,sql
13206.0,cloud
13206.0,aws
13206.0,azure
13210.0,python
13210.0,database
13210.0,cloud
13210.0,warehousing
13210.0,aws
13210.0,mysql
13210.0,redshift
13210.0,etl
13210.0,nosql
13210.0,snowflake
13210.0,sql
13212.0,
13213.0,database
13219.0,sql
13219.0,python
13219.0,etl
13219.0,oracle
13223.0,python
13223.0,r
13223.0,machine_learning
13227.0,data_lake
13227.0,database
13227.0,ssis
13227.0,ci/cd
13227.0,cloud
13227.0,unix
13227.0,json
13227.0,aws
13227.0,python
13227.0,redshift
13227.0,tableau
13227.0,etl
13227.0,xml
13227.0,snowflake
13227.0,sql
13227.0,server
13227.0,bi
13227.0,devops
13227.0,spark
13230.0,excel
13230.0,oracle
13230.0,warehousing
13230.0,database
13230.0,mysql
13230.0,tableau
13230.0,etl
13230.0,sql
13230.0,server
13230.0,vba
13235.0,cloud
13235.0,agile
13235.0,gcp
13235.0,devops
13235.0,machine_learning
13237.0,database
13237.0,ruby
13237.0,python
13237.0,r
13237.0,iot
13237.0,microsoft
13237.0,sql
13237.0,excel
13242.0,cloud
13242.0,aws
13242.0,azure
13246.0,python
13246.0,looker
13246.0,c
13246.0,macros
13246.0,tableau
13246.0,sql
13246.0,excel
13246.0,vba
13247.0,backend
13247.0,ci/cd
13247.0,agile
13247.0,python
13247.0,sql
13247.0,devops
13247.0,azure
13251.0,cloud
13251.0,aws
13251.0,azure
13255.0,cloud
13255.0,aws
13255.0,azure
13261.0,powerbi
13261.0,visio
13261.0,powerpoint
13261.0,sql
13261.0,excel
13262.0,data_lake
13262.0,oracle
13262.0,database
13262.0,backend
13262.0,unix
13262.0,aws
13262.0,python
13262.0,etl
13262.0,sql
13264.0,warehousing
13264.0,ssis
13264.0,mssql
13264.0,redis
13264.0,agile
13264.0,paas
13264.0,sql
13264.0,nosql
13264.0,mongodb
13264.0,server
13264.0,ssrs
13264.0,azure
13266.0,saas
13266.0,python
13266.0,tableau
13266.0,looker
13266.0,sql
13266.0,golang
13273.0,cloud
13273.0,aws
13273.0,azure
13274.0,tableau
13274.0,looker
13274.0,sql
13280.0,database
13280.0,git
13280.0,cloud
13280.0,saas
13280.0,golang
13280.0,aws
13280.0,agile
13280.0,python
13280.0,jira
13280.0,aurora
13280.0,docker
13280.0,machine_learning
13280.0,bitbucket
13281.0,agile
13281.0,python
13281.0,spark
13281.0,aws
13281.0,airflow
13282.0,cloud
13282.0,data_lake
13282.0,ruby
13282.0,python
13282.0,saas
13282.0,redis
13282.0,java
13282.0,aws
13282.0,etl
13282.0,postgres
